,ticker,1d_price,1m_price,3m_price,6m_price,views_one_day,forwards_one_day,days_before_ipo_one_day,text_len_one_day,price_one_day,delta_price_one_day,delta_perc_one_day,open_one_day,delta_open_one_day,delta_perc_on_ipo_date_one_day,positive_score_one_day,neutral_score_one_day,negative_score_one_day,views_x_positive_one_day,forwards_x_positive_one_day,views_div_by_days_one_day,forwards_div_by_days_one_day,text_len_div_by_days_one_day,positive_score_div_by_days_one_day,views_x_positive_div_by_days_one_day,forwards_x_positive_div_by_days_one_day,views_one_week,forwards_one_week,days_before_ipo_one_week,text_len_one_week,price_one_week,delta_price_one_week,delta_perc_one_week,open_one_week,delta_open_one_week,delta_perc_on_ipo_date_one_week,positive_score_one_week,neutral_score_one_week,negative_score_one_week,views_x_positive_one_week,forwards_x_positive_one_week,views_div_by_days_one_week,forwards_div_by_days_one_week,text_len_div_by_days_one_week,positive_score_div_by_days_one_week,views_x_positive_div_by_days_one_week,forwards_x_positive_div_by_days_one_week,views_one_month,forwards_one_month,days_before_ipo_one_month,text_len_one_month,price_one_month,delta_price_one_month,delta_perc_one_month,open_one_month,delta_open_one_month,delta_perc_on_ipo_date_one_month,positive_score_one_month,neutral_score_one_month,negative_score_one_month,views_x_positive_one_month,forwards_x_positive_one_month,views_div_by_days_one_month,forwards_div_by_days_one_month,text_len_div_by_days_one_month,positive_score_div_by_days_one_month,views_x_positive_div_by_days_one_month,forwards_x_positive_div_by_days_one_month,views_all,forwards_all,days_before_ipo_all,text_len_all,price_all,delta_price_all,delta_perc_all,open_all,delta_open_all,delta_perc_on_ipo_date_all,positive_score_all,neutral_score_all,negative_score_all,views_x_positive_all,forwards_x_positive_all,views_div_by_days_all,forwards_div_by_days_all,text_len_div_by_days_all,positive_score_div_by_days_all,views_x_positive_div_by_days_all,forwards_x_positive_div_by_days_all,cnt_one_day,cnt_one_week,cnt_one_month,cnt_all
20,SVET,0.502,0.69,0.23,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3491.0,19.0,13.0,2704.0,33.1,0.1900000000000048,0.0058,32.59,1.2800000000000047,0.0058,-1.0392905473709106,-0.0597653985023498,1.365373969078064,3491.0,19.0,268.53846153846155,1.4615384615384615,208.0,-0.07994542672083928,268.53846153846155,1.4615384615384615,16382.961538461539,29.0,657.7307692307693,1286.3076923076924,42.894615384615385,0.5180769230769245,0.0018346153846153844,42.53576923076923,-0.5642307692307701,0.0018346153846153844,0.0007580016703846182,1.2269998866205032,-0.8190239209395188,16382.961538461539,29.0,47.80025808979456,0.17771189360000714,2.9695819193275907,-0.0011003947657075828,47.80025808979456,0.17771189360000714,,,1.0,26.0
21,OKEY,-0.001,-0.03,-0.15,-0.22,,,,,,,,,,,,,,,,,,,,,,26274.0,43.0,7.0,811.0,36.1,4.82,0.1541,32.39,1.990000000000002,0.1541,0.1633844375610351,1.8534446954727173,-1.3625606298446655,26274.0,43.0,3753.4285714285716,6.142857142857143,115.85714285714286,0.023340633937290727,3753.4285714285716,6.142857142857143,29605.0,298.0,20.0,1034.0,32.63,-1.2100000000000009,-0.0358,33.34,-0.2099999999999937,-0.0358,0.3945015072822571,1.2374327182769775,-1.3937464952468872,29605.0,298.0,1480.25,14.9,51.7,0.019725075364112853,1480.25,14.9,14218.0,22.570652173913043,735.0434782608696,1418.4184782608695,41.887010869565216,-0.4067391304347827,-0.007042934782608694,42.76228260869566,-0.14293478260869566,-0.007042934782608694,-0.3394784876550345,0.6768230518488132,-0.013696253917220484,14218.0,22.570652173913043,27.970071992019534,0.04677851482153351,2.665623892600094,-0.0008493914962573367,27.970071992019534,0.04677851482153351,,1.0,1.0,184.0
22,OZON,0.134,0.18,0.85,0.51,18717.5,26.5,1.0,1713.5,30.05,1.0399999999999991,0.0358,29.31,0.1799999999999997,0.0358,-0.43532483279705053,0.8740912526845932,0.003276228904724121,18717.5,26.5,18717.5,26.5,1713.5,-0.43532483279705053,18717.5,26.5,5015.0,8.0,2.0,1302.0,30.21,0.1600000000000001,0.0053,29.77,0.4600000000000008,0.0053,-1.039494514465332,-0.0592583790421485,1.3657550811767578,5015.0,8.0,2507.5,4.0,651.0,-0.519747257232666,2507.5,4.0,9034.714285714286,19.714285714285715,19.0,381.57142857142856,50.48142857142857,9.647142857142855,0.1708285714285714,45.16571428571428,4.475714285714284,0.1708285714285714,0.1650062735591616,0.7190313392451831,-0.7756014295986721,9034.714285714286,19.714285714285715,518.2326486150015,1.0629969159380923,20.716436069377245,0.016892767795661585,518.2326486150015,1.0629969159380923,18761.08736349454,30.910296411856475,793.3205928237129,1222.9235569422776,39.06060842433697,0.009508580343213724,0.0036697347893915756,39.5436271450858,-0.024563182527300973,0.0036697347893915756,-0.21142343040984327,0.6894396419009243,-0.1811817168271207,18761.08736349454,30.910296411856475,29.772399022812888,0.04953546146266931,2.016427046247193,-0.00030900864332377413,29.772399022812888,0.04953546146266931,2.0,1.0,7.0,1282.0
23,MDMG,-0.048,-0.07,0.02,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13211.350282485875,17.796610169491526,762.7683615819209,1446.8926553672316,38.28056497175141,-0.6518079096045193,-0.001663841807909601,39.50045197740113,-0.4415254237288131,-0.001663841807909601,-0.24882220654711548,0.5108144389791677,-0.035505179968257396,13211.350282485875,17.796610169491526,30.407235543055066,0.040092105826681865,3.189622287406298,-0.0007132695733738844,30.407235543055066,0.040092105826681865,,,,177.0
24,SMLT,0.003,-0.01,0.01,0.62,,,,,,,,,,,,,,,,,,,,,,10913.0,14.0,4.0,1206.0,22.95,-1.1999999999999993,-0.0496999999999999,23.36,-0.4400000000000013,-0.0496999999999999,-1.039085865020752,-0.0596876367926597,1.3650232553482056,10913.0,14.0,2728.25,3.5,301.5,-0.259771466255188,2728.25,3.5,16641.25,17.5,21.75,1228.25,30.435,0.47000000000000064,0.017624999999999974,30.2125,0.11749999999999969,0.017624999999999974,-1.2292318940162659,-0.48471954464912415,2.0660785734653473,16641.25,17.5,907.3603174603174,1.0021693121693123,61.546349206349205,-0.059990786232014814,907.3603174603174,1.0021693121693123,16052.389768574909,36.814859926918395,816.7466504263094,1171.018270401949,37.889500609013396,0.16198538367844087,0.005714859926918393,38.350816077953716,0.3797320341047506,0.005714859926918393,-0.15881653159945278,0.7189547127593722,-0.27695006044098286,16052.389768574909,36.814859926918395,22.614502952631696,0.051309692167437373,1.9029832790427625,-0.00025473941479974927,22.614502952631696,0.051309692167437373,,1.0,4.0,821.0
25,GLTR,-0.06,-0.07,0.08,0.0,23021.0,36.0,1.0,1016.0,38.41,2.799999999999997,0.0786,37.21,4.539999999999999,0.0786,-1.039258599281311,-0.0598213523626327,1.3653533458709717,23021.0,36.0,23021.0,36.0,1016.0,-1.039258599281311,23021.0,36.0,,,,,,,,,,,,,,,,,,,,,,29410.0,38.0,15.0,1478.0,31.11,-1.509999999999998,-0.0463,32.76,0.6099999999999994,-0.0463,-1.039076805114746,-0.0599994361400604,1.3649998903274536,29410.0,38.0,1960.6666666666667,2.533333333333333,98.53333333333333,-0.06927178700764974,1960.6666666666667,2.533333333333333,23707.788059701492,37.188059701492534,863.1582089552239,1274.1044776119404,35.13113432835821,-0.3481194029850747,-0.00026298507462686147,36.024955223880596,-0.3489850746268657,-0.00026298507462686147,-0.044540365950774354,0.6918226556324247,-0.399769937458323,23707.788059701492,37.188059701492534,32.43273150060879,0.06020376283303603,1.875197680738603,-0.00012112581212283237,32.43273150060879,0.06020376283303603,1.0,,1.0,335.0
26,FLOT,-0.043,-0.08,-0.11,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17370.426900584796,30.83820662768031,1006.1949317738791,1239.0311890838207,31.95395711500975,-0.2606822612085768,-0.006913060428849901,32.87245614035088,0.15116959064327468,-0.006913060428849901,-0.2614693807049511,0.8154215942650714,-0.20701156710555912,17370.426900584796,30.83820662768031,21.7821086283055,0.04021505159521645,1.6867124491634187,-0.00036554164629489465,21.7821086283055,0.04021505159521645,,,,513.0
27,HHRU,-0.003,-0.05,0.23,0.4,,,,,,,,,,,,,,,,,,,,,,3430.0,16.0,6.0,1204.0,19.65,-2.770000000000003,-0.1235999999999999,22.02,-2.460000000000001,-0.1235999999999999,0.3319048583507538,1.219269871711731,-1.3118014335632324,3430.0,16.0,571.6666666666666,2.6666666666666665,200.66666666666666,0.0553174763917923,571.6666666666666,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,23396.8,41.31232876712329,829.054794520548,1276.5890410958905,36.97104109589041,-0.2873698630136986,-0.0006660273972602731,37.64821917808219,-0.02693150684931521,-0.0006660273972602731,-0.23566917555074987,0.7277375530094317,-0.16956459304241284,23396.8,41.31232876712329,34.62215761059285,0.06278051337985228,1.920245599498802,-0.00028413830371794996,34.62215761059285,0.06278051337985228,,1.0,,365.0
28,VKCO,-0.02,0.19,0.29,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18606.073555932016,47.17902617629379,1034.1977703699656,1239.4082190283623,38.7203557571452,0.052081534510082524,0.003973648833269579,39.09540357396579,0.03772391933985464,0.003973648833269579,-0.1208450947376449,0.7642541744695017,-0.35716174251216054,18606.073555932016,47.17902617629379,21.05134368068624,0.06065270441347298,1.542728179216417,-0.00014807169943416483,21.05134368068624,0.06065270441347298,,,,18299.0
29,ETLN,-0.021,-0.19,-0.44,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18841.965432098765,46.96049382716049,1032.7283950617284,1436.1135802469137,36.85669135802469,0.06533333333333328,0.004329629629629631,37.44730864197531,0.36051851851851885,0.004329629629629631,0.01934987734773276,0.5836067371346333,-0.4422863338464572,18841.965432098765,46.96049382716049,23.4975071606007,0.06427879337399431,1.960898964800478,-4.411362035450342e-05,23.4975071606007,0.06427879337399431,,,,405.0
30,TCSG,0.0,0.0,0.2,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18912.978925184405,47.37987355110643,1140.6933614330874,1050.7328767123288,38.17281348788198,0.11261327713382507,0.0054227081138040045,38.44987881981032,-0.060648050579557376,0.0054227081138040045,-0.10751068439737976,0.7145909529465896,-0.32949580957188623,18912.978925184405,47.37987355110643,18.522307556389475,0.049800329150772774,1.0510259124097765,-8.921453643921956e-05,18.522307556389475,0.049800329150772774,,,,1898.0
31,GEMA,0.025,0.01,-0.01,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15911.611926605505,29.68348623853211,1325.667889908257,1145.9587155963302,33.420431192660544,-0.18158715596330283,-0.0038198165137614667,34.098403669724775,0.28844036697247694,-0.0038198165137614667,-0.22551232681763486,0.7293065016482606,-0.19787538087832818,15911.611926605505,29.68348623853211,11.87776472451468,0.02352336318514192,0.9369659856944089,-0.00019922060423541697,11.87776472451468,0.02352336318514192,,,,1090.0
32,FIVE,-0.0409999999999999,-0.08,-0.18,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658.979139504565,28.68057366362451,1768.8213820078226,1282.3181225554106,37.58920469361147,-0.08187744458930885,0.003652281616688395,38.0877444589309,-0.3411342894393743,0.003652281616688395,-0.11833988077516003,0.7009718084387296,-0.32972951233629844,17658.979139504565,28.68057366362451,10.115869723793633,0.017151113539380806,0.7595625485931319,-7.36556135991546e-05,10.115869723793633,0.017151113539380806,,,,767.0
33,GTRK,0.009,0.03,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12878.657142857142,28.314285714285713,2240.4857142857145,1110.0285714285715,36.641714285714286,-0.49942857142857194,0.005505714285714302,37.466857142857144,0.2440000000000012,0.005505714285714302,-0.2684406876564026,0.6318697090659823,-0.08610056809016635,12878.657142857142,28.314285714285713,5.612346097452084,0.011885462998789995,0.502998079387639,-0.0001278280172307247,5.612346097452084,0.011885462998789995,,,,35.0
34,EELT,0.074,0.19,0.31,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10406.588235294117,17.470588235294116,2191.764705882353,1027.9411764705883,39.252941176470586,2.298235294117648,0.042905882352941155,39.43294117647059,2.041764705882355,0.042905882352941155,-0.011476026847958565,0.5099211019628188,-0.3206184786908767,10406.588235294117,17.470588235294116,4.680204374169447,0.007900932633388381,0.4615771579063081,-2.3675043920214334e-05,4.680204374169447,0.007900932633388381,,,,17.0
35,DSKY,0.0,-0.05,0.05,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14736.676923076922,21.692307692307693,1686.0115384615385,1182.25,43.46661538461538,-0.030499999999999815,-0.0005196153846153856,43.85303846153847,-0.02899999999999975,-0.0005196153846153856,-0.36367775567162497,0.43600460800987023,0.17569582831974212,14736.676923076922,21.692307692307693,9.397344491441505,0.013545359373218362,0.7427993481200912,-0.00022602638840285685,9.397344491441505,0.013545359373218362,,,,260.0
36,RNFT,0.015,0.02,0.02,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8890.142857142857,10.047619047619047,2258.0,1232.904761904762,35.09285714285714,1.071428571428572,0.028642857142857144,33.91095238095238,-0.8733333333333336,0.028642857142857144,0.0011384366523651717,0.5767910916890416,-0.38845923401060556,8890.142857142857,10.047619047619047,4.024708444780603,0.004359143036176382,0.5916455402194065,-2.6174168189170758e-05,4.024708444780603,0.004359143036176382,,,,21.0
37,SFIN,-0.0289999999999999,-0.03,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15323.04347826087,19.855072463768117,3055.376811594203,1492.4202898550725,26.706666666666667,-0.16231884057971024,-0.009408695652173907,27.776666666666664,0.49739130434782586,-0.009408695652173907,-0.18883571336450783,0.6255668788284495,-0.1707727995471678,15323.04347826087,19.855072463768117,5.009866708469798,0.006441892281786102,0.5078362391895294,-6.233051556201434e-05,5.009866708469798,0.006441892281786102,,,,69.0
38,NKHP,-0.126,-0.13,-0.3,-0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14689.155555555555,30.11111111111111,2701.4,1089.6,29.960222222222225,-0.17533333333333354,0.0013511111111111094,30.426222222222222,0.5693333333333332,0.0013511111111111094,-0.30700802273220484,0.8454407996601528,-0.14304690758387248,14689.155555555555,30.11111111111111,5.594753028693645,0.010841150971426348,0.41300345236963193,-0.00012379923755613634,5.594753028693645,0.010841150971426348,,,,45.0
39,CBOM,0.017,0.02,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12478.38053097345,26.79646017699115,2657.738938053097,823.3960176991151,42.465575221238936,0.2884513274336284,0.00926172566371681,42.703938053097346,0.2930973451327435,0.00926172566371681,-0.12817836279539904,0.8689574675832307,-0.4170778112205784,12478.38053097345,26.79646017699115,4.595058594481385,0.010333553420938486,0.31233880411693793,-5.32549278955055e-05,4.595058594481385,0.010333553420938486,,,,452.0
40,UWGN,0.0139999999999999,0.04,0.03,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20007.41726618705,69.09712230215827,2919.5251798561153,1334.3111510791366,33.13312949640288,0.17267985611510775,0.007378057553956834,33.387122302158275,-0.019766187050359613,0.007378057553956834,0.008003611048924716,0.593055814241642,-0.41206076741218567,20007.41726618705,69.09712230215827,6.822281931849937,0.02367056727499945,0.4697894294603563,1.761395518173236e-07,6.822281931849937,0.02367056727499945,,,,556.0
41,AGRO,0.0,-0.13,0.19,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15884.079847908744,50.26615969581749,3230.0342205323195,1259.5817490494296,34.628935361216726,-0.11186311787072242,-0.002654752851711029,35.22326996197718,-0.2552851711026614,-0.002654752851711029,-0.1230990248077156,0.7088046204475792,-0.3381715200827262,15884.079847908744,50.26615969581749,4.905586539198842,0.01611376607051231,0.3990983514262606,-3.741273847341966e-05,4.905586539198842,0.01611376607051231,,,,263.0
42,YNDX,-0.244,-0.23,-0.3,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18751.609130706693,35.95872420262664,3179.8617886178863,1086.2657911194497,37.46861163227017,-0.18015634771732328,-0.00012338961851157153,38.148792995622266,-0.02397123202001243,-0.00012338961851157153,-0.09910607850586786,0.8228543115345257,-0.41530783969286905,18751.609130706693,35.95872420262664,5.814032230850355,0.01151640193399516,0.34608033631129864,-2.946276196692309e-05,5.814032230850355,0.01151640193399516,,,,1599.0
43,QIWI,0.039,0.11,0.41,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19105.222222222223,33.37472766884532,3518.830065359477,978.1023965141612,32.57344226579521,0.24206971677559935,0.010261002178649241,33.174400871459696,0.489019607843137,0.010261002178649241,-0.14975382054472153,0.5858717112353554,-0.20558199651685416,19105.222222222223,33.37472766884532,5.4233446335742,0.009472031981513572,0.28805081998169035,-4.288013602765556e-05,5.4233446335742,0.009472031981513572,,,,459.0
44,POLY,-0.049,0.07,0.18,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17493.28196347032,28.044520547945204,3435.1689497716893,1135.0924657534247,35.382602739726025,-0.10234018264840183,0.005275114155251144,35.93416666666667,-0.11574200913241994,0.005275114155251144,-0.1800776375494855,0.6329780506165741,-0.18814888815969638,17493.28196347032,28.044520547945204,5.07112552394484,0.00838346491559557,0.3348720317460264,-5.1490885509477176e-05,5.07112552394484,0.00838346491559557,,,,876.0
45,MOEX,0.0,-0.02,-0.16,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19515.863719400804,32.55078553160394,3580.0485933503837,1118.8372305443916,39.9733631713555,0.15663682864450132,0.003929119473876509,40.35735294117647,0.28008586043112904,0.003929119473876509,-0.13533734272667647,0.6668557648468391,-0.2751769239643019,19515.863719400804,32.55078553160394,5.411759145435693,0.009272273894182729,0.31541792015843806,-3.793859346496008e-05,5.411759145435693,0.009272273894182729,,,,5474.0
